"agreement","annotation_id","annotator","bio_labels","created_at","entities","hf_pred","id","index","lead_time","ner_tags","review_text","sample_quality","tokens","updated_at"
100.0,93544740,"152634","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T22:30:22.959240Z","[{""end"":77,""text"":""KernelCallbackTable ."",""start"":56,""labels"":[""System""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'O']",262035723,6329,11.548,"[16 16 16 16 16 16 16 16 16 16 16]","After execution it takes care of restoring the original KernelCallbackTable .","","['After' 'execution' 'it' 'takes' 'care' 'of' 'restoring' 'the' 'original'
 'KernelCallbackTable' '.']","2026-04-15T22:30:22.959259Z"
100.0,93544726,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'I-Indicator']","2026-04-15T22:30:07.537726Z","[{""end"":22,""text"":""The Angler Exploti Kit"",""start"":0,""labels"":[""Malware""]},{""end"":51,""text"":""CVE-2015-5119"",""start"":38,""labels"":[""Vulnerability""]},{""end"":76,""text"":""HackingTeam."",""start"":64,""labels"":[""Organization""]}]","['O', 'O', 'B-Malware', 'I-Malware', 'O', 'O', 'O', 'O', 'O', 'O']",262035724,2177,22.206,"[16  3 11 11 16 16  1 16 16  4]","The Angler Exploti Kit has integrated CVE-2015-5119 leaked from HackingTeam.","","['The' 'Angler' 'Exploti' 'Kit' 'has' 'integrated' 'CVE-2015-5119'
 'leaked' 'from' 'HackingTeam.']","2026-04-15T22:30:07.537738Z"
100.0,93544714,"152634","['O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T22:29:40.303969Z","[{""end"":20,""text"":""Ashas "",""start"":14,""labels"":[""Malware""]},{""end"":78,""text"":""com.google.xxx"",""start"":64,""labels"":[""Malware""]}]","['O', 'O', 'O', 'B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035725,37,17.985,"[16 16 16  3 16 16 16 16 16 16 16 16 16 16 16 16]","Finally , the Ashas adware family has its code hidden under the com.google.xxx package name .","Clean","['Finally' ',' 'the' 'Ashas' 'adware' 'family' 'has' 'its' 'code' 'hidden'
 'under' 'the' 'com.google.xxx' 'package' 'name' '.']","2026-04-15T22:29:40.303982Z"
100.0,93544701,"152634","['O', 'O', 'B-Indicator', 'O', 'O', 'B-Malware', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'O', 'O', 'O', 'O', 'O', 'I-System', 'O']","2026-04-15T22:29:18.888052Z","[{""end"":128,""text"":""CN-APT"",""start"":122,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035726,6822,18.113,"[16 16  3 16 16  1 16 16  1  9  9  9 16 16 16 16 16  6 14]","Signing the malware with a stolen and subsequently publicly leaked code-signing certificate is sloppy even for well-known CN-APT groups.","","['Signing' 'the' 'malware' 'with' 'a' 'stolen' 'and' 'subsequently'
 'publicly' 'leaked' 'code-signing' 'certificate' 'is' 'sloppy' 'even'
 'for' 'well-known' 'CN-APT' 'groups.']","2026-04-15T22:29:18.888065Z"
100.0,93544687,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T22:28:57.137339Z","[{""end"":46,""text"":""W32.QueryexXAAF.Worm"",""start"":26,""labels"":[""Malware""]},{""end"":70,""text"":""Application.Hacktool.AW"",""start"":47,""labels"":[""Malware""]},{""end"":92,""text"":""Worm.Win32.Zombaque!O"",""start"":71,""labels"":[""Malware""]},{""end"":109,""text"":""Worm.Zombaque.A3"",""start"":93,""labels"":[""Malware""]},{""end"":125,""text"":""WORM_BIZOME.SMD"",""start"":110,""labels"":[""Malware""]},{""end"":141,""text"":""W32.Spybot.Worm"",""start"":126,""labels"":[""Malware""]},{""end"":174,""text"":""Win32\/Zombaque.A WORM_BIZOME.SMD"",""start"":142,""labels"":[""Malware""]},{""end"":219,""text"":""Win.Worm.Zombaque-12 Application.Hacktool.AW"",""start"":175,""labels"":[""Malware""]},{""end"":265,""text"":""Worm.Win32.Zombaque.a Application.Hacktool.AW"",""start"":220,""labels"":[""Malware""]},{""end"":293,""text"":""Trojan.Win32.Zombaque.bzuxu"",""start"":266,""labels"":[""Malware""]},{""end"":370,""text"":""Worm.Win32.Zombaque.318464.A Application.Hacktool.AW Application.Hacktool.AW"",""start"":294,""labels"":[""Malware""]},{""end"":388,""text"":""Win32.HLLW.RAhack"",""start"":371,""labels"":[""Malware""]},{""end"":438,""text"":""Worm.Zombaque.Win32.2 BehavesLike.Win32.Sality.fc"",""start"":389,""labels"":[""Malware""]},{""end"":458,""text"":""Worm.Win32.Zombaque"",""start"":439,""labels"":[""Malware""]},{""end"":474,""text"":""Worm\/Zombaque.l"",""start"":459,""labels"":[""Malware""]},{""end"":494,""text"":""Worm\/Win32.Zombaque"",""start"":475,""labels"":[""Malware""]},{""end"":516,""text"":""Worm:Win32\/Zombaque.A"",""start"":495,""labels"":[""Malware""]},{""end"":540,""text"":""Application.Hacktool.AW"",""start"":517,""labels"":[""Malware""]},{""end"":562,""text"":""Worm.Win32.Zombaque.a"",""start"":541,""labels"":[""Malware""]},{""end"":588,""text"":""Worm\/Win32.Zombaque.R3338"",""start"":563,""labels"":[""Malware""]},{""end"":619,""text"":""Worm.Zombaque Win32\/Zombaque.A"",""start"":589,""labels"":[""Malware""]},{""end"":641,""text"":""Worm.Win32.Zombaque.a"",""start"":620,""labels"":[""Malware""]},{""end"":667,""text"":""Worm.Zombaque!23w9coTlBlo"",""start"":642,""labels"":[""Malware""]},{""end"":687,""text"":"" W32\/Zombaque.A.worm"",""start"":667,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035727,4830,85.191,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.QueryexXAAF.Worm Application.Hacktool.AW Worm.Win32.Zombaque!O Worm.Zombaque.A3 WORM_BIZOME.SMD W32.Spybot.Worm Win32/Zombaque.A WORM_BIZOME.SMD Win.Worm.Zombaque-12 Application.Hacktool.AW Worm.Win32.Zombaque.a Application.Hacktool.AW Trojan.Win32.Zombaque.bzuxu Worm.Win32.Zombaque.318464.A Application.Hacktool.AW Application.Hacktool.AW Win32.HLLW.RAhack Worm.Zombaque.Win32.2 BehavesLike.Win32.Sality.fc Worm.Win32.Zombaque Worm/Zombaque.l Worm/Win32.Zombaque Worm:Win32/Zombaque.A Application.Hacktool.AW Worm.Win32.Zombaque.a Worm/Win32.Zombaque.R3338 Worm.Zombaque Win32/Zombaque.A Worm.Win32.Zombaque.a Worm.Zombaque!23w9coTlBlo W32/Zombaque.A.worm","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.QueryexXAAF.Worm'
 'Application.Hacktool.AW' 'Worm.Win32.Zombaque!O' 'Worm.Zombaque.A3'
 'WORM_BIZOME.SMD' 'W32.Spybot.Worm' 'Win32/Zombaque.A' 'WORM_BIZOME.SMD'
 'Win.Worm.Zombaque-12' 'Application.Hacktool.AW' 'Worm.Win32.Zombaque.a'
 'Application.Hacktool.AW' 'Trojan.Win32.Zombaque.bzuxu'
 'Worm.Win32.Zombaque.318464.A' 'Application.Hacktool.AW'
 'Application.Hacktool.AW' 'Win32.HLLW.RAhack' 'Worm.Zombaque.Win32.2'
 'BehavesLike.Win32.Sality.fc' 'Worm.Win32.Zombaque' 'Worm/Zombaque.l'
 'Worm/Win32.Zombaque' 'Worm:Win32/Zombaque.A' 'Application.Hacktool.AW'
 'Worm.Win32.Zombaque.a' 'Worm/Win32.Zombaque.R3338' 'Worm.Zombaque'
 'Win32/Zombaque.A' 'Worm.Win32.Zombaque.a' 'Worm.Zombaque!23w9coTlBlo'
 'W32/Zombaque.A.worm']","2026-04-15T22:28:57.137352Z"
100.0,93544625,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'O', 'B-Malware', 'O', 'O', 'B-System']","2026-04-15T22:27:27.975627Z","[{""end"":63,""text"":""README_HOW_TO_UNLOCK.html"",""start"":38,""labels"":[""Malware""]},{""end"":92,""text"":"" README_HOW_TO_UNLOCK.txt"",""start"":67,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035728,5351,18.472,"[16  3 16 16 16  1  9 16  1 16 16  5]","The ransomeware also leaves the notes README_HOW_TO_UNLOCK.html and README_HOW_TO_UNLOCK.txt throughout the system.","Clean","['The' 'ransomeware' 'also' 'leaves' 'the' 'notes'
 'README_HOW_TO_UNLOCK.html' 'and' 'README_HOW_TO_UNLOCK.txt' 'throughout'
 'the' 'system.']","2026-04-15T22:27:27.975639Z"
100.0,93544600,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T22:27:05.691118Z","[{""end"":48,""text"":""W32.CoinMinerSimY.Worm"",""start"":26,""labels"":[""Malware""]},{""end"":80,""text"":""Trojan.Multi Backdoor.Graybird "",""start"":49,""labels"":[""Malware""]},{""end"":100,""text"":""TROJ_COINMINE.THAOIO"",""start"":80,""labels"":[""Malware""]},{""end"":124,""text"":""Trojan.Win32.Miner.tidx"",""start"":101,""labels"":[""Malware""]},{""end"":150,""text"":""Trojan.Win32.Miner.exakqc"",""start"":125,""labels"":[""Malware""]},{""end"":183,""text"":""Trojan.Win32.S.CoinMiner.1312256"",""start"":151,""labels"":[""Malware""]},{""end"":211,""text"":""Uds.Dangerousobject.Multi!c"",""start"":184,""labels"":[""Malware""]},{""end"":231,""text"":""Trojan.BtcMine.2100"",""start"":212,""labels"":[""Malware""]},{""end"":252,""text"":""TROJ_COINMINE.THAOIO"",""start"":232,""labels"":[""Malware""]},{""end"":283,""text"":""BehavesLike.Win32.MultiPlug.tc"",""start"":253,""labels"":[""Malware""]},{""end"":303,""text"":""PUA.EnigmaProtector"",""start"":284,""labels"":[""Malware""]},{""end"":339,""text"":""Trojan.Miner.axs W32.Miner.Smominru"",""start"":304,""labels"":[""Malware""]},{""end"":360,""text"":""TR\/Crypt.Xpack.vknzu"",""start"":340,""labels"":[""Malware""]},{""end"":384,""text"":""Trojan.Win32.Miner.tidx"",""start"":361,""labels"":[""Malware""]},{""end"":445,""text"":""Trojan:Win32\/Smominru.A Unwanted\/Win32.BitCoinMiner.C2352839"",""start"":385,""labels"":[""Malware""]},{""end"":471,""text"":""Misc.Riskware.MoneroMiner"",""start"":446,""labels"":[""Malware""]},{""end"":506,""text"":""Trojan.Miner RiskWare.BitCoinMiner"",""start"":472,""labels"":[""Malware""]},{""end"":515,""text"":""Trj\/CI.A"",""start"":507,""labels"":[""Malware""]},{""end"":535,""text"":""Win32\/CoinMiner.ALB"",""start"":516,""labels"":[""Malware""]},{""end"":559,""text"":""Win32.Trojan.Miner.Dxct"",""start"":536,""labels"":[""Malware""]},{""end"":580,""text"":""W32\/CoinMiner.ALB!tr"",""start"":560,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035729,3296,76.798,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1]","A backdoor also known as: W32.CoinMinerSimY.Worm Trojan.Multi Backdoor.Graybird TROJ_COINMINE.THAOIO Trojan.Win32.Miner.tidx Trojan.Win32.Miner.exakqc Trojan.Win32.S.CoinMiner.1312256 Uds.Dangerousobject.Multi!c Trojan.BtcMine.2100 TROJ_COINMINE.THAOIO BehavesLike.Win32.MultiPlug.tc PUA.EnigmaProtector Trojan.Miner.axs W32.Miner.Smominru TR/Crypt.Xpack.vknzu Trojan.Win32.Miner.tidx Trojan:Win32/Smominru.A Unwanted/Win32.BitCoinMiner.C2352839 Misc.Riskware.MoneroMiner Trojan.Miner RiskWare.BitCoinMiner Trj/CI.A Win32/CoinMiner.ALB Win32.Trojan.Miner.Dxct W32/CoinMiner.ALB!tr","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.CoinMinerSimY.Worm'
 'Trojan.Multi' 'Backdoor.Graybird' 'TROJ_COINMINE.THAOIO'
 'Trojan.Win32.Miner.tidx' 'Trojan.Win32.Miner.exakqc'
 'Trojan.Win32.S.CoinMiner.1312256' 'Uds.Dangerousobject.Multi!c'
 'Trojan.BtcMine.2100' 'TROJ_COINMINE.THAOIO'
 'BehavesLike.Win32.MultiPlug.tc' 'PUA.EnigmaProtector' 'Trojan.Miner.axs'
 'W32.Miner.Smominru' 'TR/Crypt.Xpack.vknzu' 'Trojan.Win32.Miner.tidx'
 'Trojan:Win32/Smominru.A' 'Unwanted/Win32.BitCoinMiner.C2352839'
 'Misc.Riskware.MoneroMiner' 'Trojan.Miner' 'RiskWare.BitCoinMiner'
 'Trj/CI.A' 'Win32/CoinMiner.ALB' 'Win32.Trojan.Miner.Dxct'
 'W32/CoinMiner.ALB!tr']","2026-04-15T22:27:05.691141Z"
100.0,93544540,"152634","['I-Indicator', 'O', 'O', 'O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'B-Vulnerability', 'O', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'O', 'O', 'O', 'O', 'I-Indicator', 'O', 'O', 'I-Indicator', 'O']","2026-04-15T22:25:45.646218Z","[{""end"":11,""text"":""Cyber4Sight"",""start"":0,""labels"":[""Organization""]},{""end"":107,""text"":""Polish Financial Supervision Authority"",""start"":69,""labels"":[""Organization""]}]","['B-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Organization', 'I-Organization', 'I-Organization', 'I-Organization', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035730,5589,19.226,"[ 4 16 16 16  3 16 16 16  1  9  9  9  9  9 16 16 16  1  9 16 16 16 16  4
 12 16  4 12]","Cyber4Sight has analyzed the malware distributed via the compromised Polish Financial Supervision Authority webpage and used in targeted attacks against a number of large banks and telecommunication companies.","","['Cyber4Sight' 'has' 'analyzed' 'the' 'malware' 'distributed' 'via' 'the'
 'compromised' 'Polish' 'Financial' 'Supervision' 'Authority' 'webpage'
 'and' 'used' 'in' 'targeted' 'attacks' 'against' 'a' 'number' 'of'
 'large' 'banks' 'and' 'telecommunication' 'companies.']","2026-04-15T22:25:45.646233Z"
100.0,93657603,"152635","['O', 'B-Malware', 'O', 'O', 'B-Malware', 'O', 'O', 'I-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-17T17:07:19.665287Z","[{""end"":56,""text"":""Apple"",""start"":51,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035731,2662,2528.413,"[15  1 16 16  1 16 16  4 16 16 16 16 16 16 16 16 16 16]","That method relied on enterprise certificates from Apple—which are costly, since the certificates needed are changed very frequently.","","['That' 'method' 'relied' 'on' 'enterprise' 'certificates' 'from'
 'Apple—which' 'are' 'costly,' 'since' 'the' 'certificates' 'needed' 'are'
 'changed' 'very' 'frequently.']","2026-04-17T17:07:19.665301Z"
100.0,93544523,"152634","['O', 'B-Malware', 'O', 'O', 'B-Malware', 'O', 'O', 'I-Indicator', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","2026-04-15T22:25:23.003123Z","[{""end"":56,""text"":""Apple"",""start"":51,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035731,2662,9.745,"[15  1 16 16  1 16 16  4 16 16 16 16 16 16 16 16 16 16]","That method relied on enterprise certificates from Apple—which are costly, since the certificates needed are changed very frequently.","","['That' 'method' 'relied' 'on' 'enterprise' 'certificates' 'from'
 'Apple—which' 'are' 'costly,' 'since' 'the' 'certificates' 'needed' 'are'
 'changed' 'very' 'frequently.']","2026-04-15T22:25:23.003134Z"
66.67,93657624,"152635","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-17T17:07:46.518317Z","","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035732,4338,20.514,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.HfsAdware.C713 Adware.KraddareCRTD.Win32.3559 W32/Adware.AKQI HT_KRADDARE_FB150035.UVPM Win.Trojan.Kraddare-257 not-a-virus:Downloader.Win32.Snojan.dvv Trojan.Win32.Dwn.cwejxs Trojan.DownLoader21.62200 HT_KRADDARE_FB150035.UVPM W32/Adware.VBKZ-4259 Variant.Strictor.ij TrojanDownloader:Win32/Kraddare.D Trojan.Strictor.D13BAE not-a-virus:Downloader.Win32.Snojan.dvv Win32.Application.RaonMedia.A Downloader.Snojan Adware.Kraddare!CDLXoCIKpSY Trojan-Downloader.Win32.Kraddare","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.HfsAdware.C713'
 'Adware.KraddareCRTD.Win32.3559' 'W32/Adware.AKQI'
 'HT_KRADDARE_FB150035.UVPM' 'Win.Trojan.Kraddare-257'
 'not-a-virus:Downloader.Win32.Snojan.dvv' 'Trojan.Win32.Dwn.cwejxs'
 'Trojan.DownLoader21.62200' 'HT_KRADDARE_FB150035.UVPM'
 'W32/Adware.VBKZ-4259' 'Variant.Strictor.ij'
 'TrojanDownloader:Win32/Kraddare.D' 'Trojan.Strictor.D13BAE'
 'not-a-virus:Downloader.Win32.Snojan.dvv' 'Win32.Application.RaonMedia.A'
 'Downloader.Snojan' 'Adware.Kraddare!CDLXoCIKpSY'
 'Trojan-Downloader.Win32.Kraddare']","2026-04-17T17:07:46.518333Z"
66.67,93544514,"152634","['O', 'B-Indicator', 'O', 'O', 'O', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware', 'B-Malware']","2026-04-15T22:25:08.864952Z","[{""end"":44,""text"":""W32.HfsAdware.C713"",""start"":26,""labels"":[""Malware""]},{""end"":76,""text"":""Adware.KraddareCRTD.Win32.3559 "",""start"":45,""labels"":[""Malware""]},{""end"":91,""text"":""W32\/Adware.AKQI"",""start"":76,""labels"":[""Malware""]},{""end"":118,""text"":""HT_KRADDARE_FB150035.UVPM "",""start"":92,""labels"":[""Malware""]},{""end"":141,""text"":""Win.Trojan.Kraddare-257"",""start"":118,""labels"":[""Malware""]},{""end"":181,""text"":""not-a-virus:Downloader.Win32.Snojan.dvv"",""start"":142,""labels"":[""Malware""]},{""end"":205,""text"":""Trojan.Win32.Dwn.cwejxs"",""start"":182,""labels"":[""Malware""]},{""end"":231,""text"":""Trojan.DownLoader21.62200"",""start"":206,""labels"":[""Malware""]},{""end"":257,""text"":"" HT_KRADDARE_FB150035.UVPM"",""start"":231,""labels"":[""Malware""]},{""end"":278,""text"":""W32\/Adware.VBKZ-4259"",""start"":258,""labels"":[""Malware""]},{""end"":298,""text"":""Variant.Strictor.ij"",""start"":279,""labels"":[""Malware""]},{""end"":332,""text"":""TrojanDownloader:Win32\/Kraddare.D"",""start"":299,""labels"":[""Malware""]},{""end"":395,""text"":""Trojan.Strictor.D13BAE not-a-virus:Downloader.Win32.Snojan.dvv"",""start"":333,""labels"":[""Malware""]},{""end"":425,""text"":""Win32.Application.RaonMedia.A"",""start"":396,""labels"":[""Malware""]},{""end"":471,""text"":""Downloader.Snojan Adware.Kraddare!CDLXoCIKpSY"",""start"":426,""labels"":[""Malware""]},{""end"":504,""text"":"" Trojan-Downloader.Win32.Kraddare"",""start"":471,""labels"":[""Malware""]}]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035732,4338,75.848,"[16  3 16 16 16  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]","A backdoor also known as: W32.HfsAdware.C713 Adware.KraddareCRTD.Win32.3559 W32/Adware.AKQI HT_KRADDARE_FB150035.UVPM Win.Trojan.Kraddare-257 not-a-virus:Downloader.Win32.Snojan.dvv Trojan.Win32.Dwn.cwejxs Trojan.DownLoader21.62200 HT_KRADDARE_FB150035.UVPM W32/Adware.VBKZ-4259 Variant.Strictor.ij TrojanDownloader:Win32/Kraddare.D Trojan.Strictor.D13BAE not-a-virus:Downloader.Win32.Snojan.dvv Win32.Application.RaonMedia.A Downloader.Snojan Adware.Kraddare!CDLXoCIKpSY Trojan-Downloader.Win32.Kraddare","","['A' 'backdoor' 'also' 'known' 'as:' 'W32.HfsAdware.C713'
 'Adware.KraddareCRTD.Win32.3559' 'W32/Adware.AKQI'
 'HT_KRADDARE_FB150035.UVPM' 'Win.Trojan.Kraddare-257'
 'not-a-virus:Downloader.Win32.Snojan.dvv' 'Trojan.Win32.Dwn.cwejxs'
 'Trojan.DownLoader21.62200' 'HT_KRADDARE_FB150035.UVPM'
 'W32/Adware.VBKZ-4259' 'Variant.Strictor.ij'
 'TrojanDownloader:Win32/Kraddare.D' 'Trojan.Strictor.D13BAE'
 'not-a-virus:Downloader.Win32.Snojan.dvv' 'Win32.Application.RaonMedia.A'
 'Downloader.Snojan' 'Adware.Kraddare!CDLXoCIKpSY'
 'Trojan-Downloader.Win32.Kraddare']","2026-04-15T22:25:08.864962Z"
83.33,93657679,"152635","['O', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'O', 'I-Indicator', 'O', 'O', 'O', 'I-Malware']","2026-04-17T17:09:02.738150Z","[{""end"":154,""text"":""targets "",""start"":146,""labels"":[""Indicator""]},{""end"":44,""text"":""Operation C-Major"",""start"":27,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035733,2471,72.061,"[16  0 16 16 16  6 14 16 16 16  6 14 16 16 16 16  1  9  9 16  4 12 12 16
  2]","Last March, we reported on Operation C-Major, an active information theft campaign that was able to steal sensitive information from high profile targets in India.","","['Last' 'March,' 'we' 'reported' 'on' 'Operation' 'C-Major,' 'an' 'active'
 'information' 'theft' 'campaign' 'that' 'was' 'able' 'to' 'steal'
 'sensitive' 'information' 'from' 'high' 'profile' 'targets' 'in' 'India.']","2026-04-17T17:09:02.738160Z"
83.33,93544458,"152634","['O', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'O', 'O', 'I-System', 'O', 'O', 'O', 'O', 'O', 'B-Malware', 'B-Vulnerability', 'B-Vulnerability', 'O', 'I-Indicator', 'O', 'O', 'O', 'I-Malware']","2026-04-15T22:23:49.700307Z","[{""end"":44,""text"":""Operation C-Major"",""start"":27,""labels"":[""Organization""]},{""end"":162,""text"":""India"",""start"":157,""labels"":[""Organization""]}]","['O', 'O', 'O', 'O', 'O', 'B-Malware', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",262035733,2471,15.951,"[16  0 16 16 16  6 14 16 16 16  6 14 16 16 16 16  1  9  9 16  4 12 12 16
  2]","Last March, we reported on Operation C-Major, an active information theft campaign that was able to steal sensitive information from high profile targets in India.","","['Last' 'March,' 'we' 'reported' 'on' 'Operation' 'C-Major,' 'an' 'active'
 'information' 'theft' 'campaign' 'that' 'was' 'able' 'to' 'steal'
 'sensitive' 'information' 'from' 'high' 'profile' 'targets' 'in' 'India.']","2026-04-15T22:23:49.700320Z"
